grupo,codigo,ref_oem,desc_e_aplicacoes,pagina
TROLLER,20128A,,"- LD 20127 A - LE Pivo inferior (14,9mm) Fox 03/07 Polo/Polo Sedan Polo GTI/Spacefox",229
TROLLER,20130B,,- LD 2 0129 B - LE Pivo inferior (15mm) Gol 95/97 Parati 95/97 (direção hidráulica),229
TROLLER,20120A,8 23 407 365,E Pivo inferior LD/E (17mm) Quantum 85/88 Santana 84/88 (direção hidr/mec.),229
TROLLER,61109,,"Pivo inferior LD/E (18,4mm) TDI 99/00",229
TROLLER,20114,,"- LD 20115 - LE Pivo inferior (14,9mm) 11... Bora 98/05 Golf G4 99/05 New Beetle 98…",229
TROLLER,20130D,,"- LD 2 0129 D - LE Pivo inferior (14,9mm) Fox/Gol G5 08... Voyage G5 08... 02... Saveiro G5 09... 06... UP 14...",229
TROLLER,20130C,,- LD 20129 C - LE Pivo inferior (17mm) Gol 97/08 Parati 97/08 Saveiro 97/08 (direção hidráulica),229
TROLLER,20134,,ZBA 407 465 Pivo inferior LD/E (15mm) Passat 74/88 Variant II 74/81 (11),229
TROLLER,29049,835 00202,R Pivo superior LD/E (16mm) TDI 99/00,229
TROLLER,20114A,,"- LD 20115 A - LE Pivo inferior (15,4mm) Bora 05… EOS/Golf 08... Jetta 2.5 05… Tiguan 09… 20130 - LD 20129 - LE Pivo inferior (15mm) Gol/Saveiro 80/92 Parati 83/92 Voyage 81/92 (direção mecânica)",229
TROLLER,20121,357 407 365,A Pivo inferior LD/E (19mm) Golf até 98 Passat alemão 1.9/2.0 16v 2.8 91/97 Polo Classic 96/02 Variant alemã,229
POLIA,25134A,0515,T2 Polia do virabrequim C3 (mt HP),230
POLIA,25073A,0515,K6 Polia do virabrequim Xantia 1.6 16v até Xantia 1.8 16v 95/98 Xantia Break 95/98 Xsara 1.6 16v 95/05 Xsara 2.0 16v 97/00 ZX 1.6/1.8 16v 91/97 ZX 2.0 11001 Polia anti-vibratória do virabrequim (c/damper) Freemont 2.4 12...,230
POLIA,10919,7 727 031,Polia da bomba direção hidráulica Tempra 92...,230
POLIA,20140A,030 105 255,P Polia do virabrequim A3 - 1.6 8v 99...,230
POLIA,25107,0515,N7 Polia do virabrequim C4 - 1.8/2.0 16v DODGE 98,230
POLIA,10918,46 752 135,Polia da bomba d’água Palio Fire 01... Palio Weekend Siena Fire 01...,230
POLIA,11377,55 226 122,Polia anti-vibratória da do virabrequim (damper) Bravo/Punto 11... Grand Siena 12... Palio 12... Strada 12... (11),230
POLIA,25074A,0515,N3 Polia do virabrequim C5 - 1.8/2.0 16v C5 Break 2.0 16v C8 - 2.0/2.2 16v Evasion 2.0 16v 03/06 Jumpy 2.0 16v 03/06 Xsara 2.0 16v 03/06 Xsara Break/Coupe 1 6 v 0 0 / 0 5 X s a r a P i c asso 1.8/2.0 16v 00/05 11001 Polia anti-vibratória do virabrequim (damper) Journey 2.7 09...,230
POLIA,11378,,Polia da bomba direção hidráulica Doblò/Palio 01... Siena tds 02... (c/mt 1.8 8v),230
POLIA,11376,55 184 018,Polia anti-vibratória do virabrequim (damper) Doblò 1.0/1.3 Doblò 1.4 8v até Palio 1.0/1.3 até Palio 1.4 8v até,230
POLIA,25074,0 515,R8 Polia do virabrequim Berlingo 1.6 16v C2 - 1.1/1.4/1.6 C3 - 1.1/1.6 16v C4 - 1.6 16v 04… Xsara 1.4 16v 97/07 Xsara 1.6 16v 00… Xsara Picasso 1.6 25073 0515 H6 Polia do virabrequim 00/04 (c/ressalto) 00/02 02… Evasion 1.8 8v Xantia 1.8 8v 93/04 Xantia 2.0 8v 93/01 2.0 Xsara 1.8 8v 97/00 ZX 1.8 8v 94/97 ZX 2.0 8v 92/97 FIAT,230
POLIA,10920,46 419 804,Polia da bomba direção hidráulica Palio 1.0/1.5 8v Palio Weekend 1.0/1.5 8v 96... Siena 1.0/1.5 8v,230
POLIA,11376A,55 181 234,Polia anti-vibratória do virabrequim (damper) Doblò 1.0/1.3 8/16v até 03 Palio 1.0/1.3 8/16v 03 Siena 1.0/1.3 8/16v 03 Strada 1.0/1.3 04... 03 (c/ar condicionado),230
POLIA,25074B,0515,J3 Polia do virabrequim 00... 03/09 Berlingo 03… 99... 11323 0515 N2 Polia do virabrequim 97/07 Jumper 2.8 D 99... Jumper 2.8 TD Jumper 2.8 HDI,230
POLIA,11183,,Polia do alternador Doblò Marea Palio Strada,230
POLIA,10920A,,da Polia da bomba direção hidráulica 96... Palio Fire 01... Palio Wekend 01... Siena Fire 01... 96... (bomba DHB),230
POLIA,11376B,55 184 021,Polia anti-vibratória do virabrequim (damper) 04... Doblò 1.3 02/06 04... Palio 1.0 8v 02/09 04... Siena 1.0/1.3 00/07 Strada 1.3 8v 03/05 Uno 1.0 04/13,230
POLIA,25134,0515,S1 Polia anti-vibratória do virabrequim (damper) C3 - 1.4 8v 04...,230
POLIA,11323B,0515,T4 Polia do virabrequim Jumper Relay 99... 2.8 HDI 00/14 00...,230
POLIA,10069,4 336 014,Polia da bomba d’água Elba até 95 Fiat 147 tds Prêmio até 95 Uno até 95,230
POLIA,10920B,,da Polia da bomba direção hidráulica (adaptadora) Palio Fire 01... Palio Wekend 01... Siena Fire 01...,230
POLIA,11376C,55 181 200,Polia anti-vibratória do virabrequim (damper) Doblò 1.4 8v 10... Idea 1.4 8v 06... Mobi 10... Palio 1.0 8v 09... Uno 1.3 8v 04/13,230
POLIA,10917,46 753 606,Polia do virabrequim Palio Fire 01... Palio Weekend Siena Fire 01...,231
POLIA,11323,0515,N2 Polia do virabrequim Ducato 2.8 D 98... Ducato 2.8 JTD Ducato 2.8 TDI,231
POLIA,10916A,96 369 244,Polia anti-vibratória do virabrequim (damper) Fiorino 1.4 07...,231
POLIA,43369A,,Polia do alternador AILOP Courier/Ecosport (c/mt Zetec),231
POLIA,43390,,Polia da bomba direção hidráulica Fiesta 96... KA 97... (mt Rocam) 230,231
POLIA,10917A,55 181 234,Polia anti-vibratória do virabrequim (damper) Doblò 1.0/1.3 Doblò 1.4 8v 04... 01... Palio 1.0/1.3 04... Palio 1.4 8v 04...,231
POLIA,11323A,504 012 367,Polia do virabrequim Ducato 2.3 JTD 00... Ducato 120 2.3 02... Ducato 130 2.3 Ducato 150 2.3,231
POLIA,11185,60 617 857,Polia do virabrequim Marea Marea Weekend (c/ar condicionado),231
POLIA,43369B,,Polia do alternador Courier 1.6 até Fiesta 1.6 até 13 (c/mt Rocam),231
POLIA,43391,027 145 255,da Polia da bomba direção hidráulica Pampa (bomba ZF/DHB),231
POLIA,10917B,46 744 318,Polia do virabrequim 04... Palio Fire 01... Palio Weekend Siena Fire 01... (s/ar condicionado),231
POLIA,11323B,0515,T4 Polia do virabrequim Ducato 2.8 D 98/02 D Ducato 2.8 JTD D D,231
POLIA,10917B,46 744 318,Polia do virabrequim Palio Fire 01... Palio Wekend Siena Fire 01... (s/ar condicionado) 43341 48 787 Polia bomba d’água Belina 78... 13 Corcel 78... Del Rey 81... Pampa 78...,231
POLIA,43363,BD8M,6A 312 A da Polia do virabrequim Belina 78... Corcel 78... Del Rey 81... Pampa 78...,231
POLIA,10917C,51 812 350,Polia do virabrequim Palio Fire 01... 01... Palio Weekend Siena Fire 01... (c/ar condicionado),231
POLIA,11323C,504 180 619,Polia virabrequim Ducato 3.0 16v 00/14,231
POLIA,10917C,51 812 350,Polia do virabrequim Palio Fire 01... 01... Palio Wekend Siena Fire 01... (c/ar condicionado) 43385 029 121 030 11 Polia bomba d’água Escort/Verona 1.0/1.6 89/93 (mt CHT),231
POLIA,43995,,96BM 6312 3A Polia do virabrequim Courier 96/99 Fiesta 96/99 KA 97/99,231
POLIA,10917D,7 083 225,Polia do virabrequim Doblò/Strada Idea 1.8 05... 01... Stilo 1.8 02... (c/mt Flex),231
POLIA,10155,4 288 125,Polia do virabrequim Elba 86/94 Fiorino 88/93 Fiat 147 85... Prêmio 85/93 Uno 85/95 FORD 01...,231
POLIA,43984,,BEDT 3A 733 A Polia bomba d’água F1000/F4000 tds (c/direção hidráulica),231
POLIA,43995A,,1S5Q 8509 AA Polia do virabrequim Courier Ecosport/Fiesta Focus/KA (c/mt Zetec Rocam) (11),231
POLIA,10917E,93 330 212,Polia anti-vibrante do virabrequim (damper) 04... Doblò 1.8 8/16v 02... (c/mt flex),231
POLIA,10916,7 526 993,Polia do virabrequim Fiorino 1.3 8v 94/95 Uno Mille 8v 94/95 (eletronic),231
POLIA,43369C,49 3813,Polia do alternador Courier/Escort/Ka Fiesta/New Fiesta tds 1.0/1.6,231
POLIA,43712,XX6E,3A 733 AC Polia da bomba direção hidráulica Courier 96/99 Fiesta 96/99 KA 97/99 (c/mt Zetec Rocam) 43995 B 96FB 8509 AD Polia do virabrequim Courier Fiesta KA (c/mt Endura),231
POLIA,21935,029 105 251 1,Polia do virabrequim Del Rey 1.6 81… Escort 1.0 até Pampa 1.6 (mt,232
POLIA,43395,,2S6G 6312 AA Polia do virabrequim Fiesta 96... (mt GENERAL MOTORS,232
POLIA,33207,93 205 378,Polia do alternador Kadett 91/98 Monza 91… (c/direção hidráulica),232
POLIA,32548,8 930 176,Polia da bomba Chevette 73... Chevy 81... Junior 81... Marajo 83...,232
POLIA,43392,,1S7G 63 316 BD Polia do virabrequim Ecosport 03... 92 (mt Duratec) CHT),232
POLIA,43986A,,WEIY 6312 A Polia do virabrequim Rocam) F1000/F4000 80… (c/direção hidráulica),232
POLIA,33144,,Polia do alternador Astra/Corsa/Vectra (s/ar condicionado),232
POLIA,33208,,Polia ar condicionado (motriz) Celta 01... Corsa 94...,232
POLIA,33065,7 333 328,Polia da bomba d’água C10/D10 - 71... (c/direção hidráulica) Veraneio 71... (c/motor 261600) (11),232
POLIA,43392A,XS6E 6312,BA Polia anti-vibratória do virabrequim (damper) Ecosport 03/12 Escort 00/02 Fiesta/KA 99/13 Focus 03/09 43986 ERR 2220 Polia do virabrequim F1000/Ranger (c/mt 300 TDI),232
POLIA,33158,91 220 804,Polia do alternador Blazer/Ipanema Monza/S10/Vectra (1.8/2.0/2.2),232
POLIA,33064,9 298 936,Polia bomba d’água Caravan/Opala (c/direção hidráulica),232
POLIA,33065A,9 298 533,d’água Polia da bomba tds C10 C60 tds,232
POLIA,43392C,BE8Z 6312,B Polia do virabrequim (damper) Ecosport 1.6 12... Fiesta 1.5/1.6 Focus 1.6 16v KA 1.5 14... (flex) (c/mt Sigma/Tivct),232
POLIA,33211,70 93 268,Polia do virabrequim Ranger,232
POLIA,33189,93 262 794,Polia do alternador Celta 1.4 01...,232
POLIA,33064A,94 644 445,Polia bomba d’água 80... Caravan/Opala (c/direção hidráulica),232
POLIA,33065B,,d’água Polia da bomba C20 tds,232
POLIA,43392B,,4M5E 6316 A Polia do virabrequim 10... Ecosport 1.8/2.0 13... (mt Ducatec),232
POLIA,33211A,,BG 5T 6316 AA Polia do virabrequim Ranger Power Stroke NGD 3.0,232
POLIA,33200,,Polia do alternador Corsa 94... (c/direção hidráulica),232
POLIA,33064B,7 324 472,Polia bomba d’água 85... Caravan Opala tds,232
POLIA,33065C,93 208 332,d’água Polia da bomba C20 - 4.1 Omega 4.1 93...,232
POLIA,43394,,928M 6B 320 Polia do virabrequim Escort Zetec/SW (c/ar condicionado) Focus 1.8/2.0 16v Mondeo 2.0,232
POLIA,43397,,6C1Q 6B 319 EA Polia do virabrequim Transit 2.4 E 16v 06/14,232
POLIA,33200A,,Polia do alternador (adaptação) Corsa 94...,232
POLIA,33064C,52 277 981,Polia bomba d’água Caravan/Opala (c/direção hidráulica),232
POLIA,33209,90 409 232,d’água Polia da bomba direção hidráulica Astra 99…,232
POLIA,33113,93 274 354,Polia da bomba direção hidráulica Blazer/S10 2.2/2.4 MFI 97...,233
POLIA,33335,7 333 191,Polia anti-vibratória do virabrequim ACD10/20 - 80... ACD40 - 80... Caravan (6cc) Omega 4.1 93... Opala (6cc) tds (c/direção hidráulica) 33070 A 93 227 514 Polia do virabrequim Blazer 95/00 (c/dh) Ip a n e m a 9 6 / 98 K a d e t t 9 6 / 9 8 Monza 95… (c/dh) S10 - 2.2 95/00 32933 3 826 292 Polia anti-vibratória do virabrequim AILOP Caravan 87... Opala 87...,233
POLIA,33334D,93 383 511,Polia virabrequim Corsa 1.0/1.4 Corsa 1.6/1.8 Montana 1.4 07/12 Montana 1.8 03/06 232,233
POLIA,33755,93 322 524,Polia da bomba direção hidráulica Celta 01... Corsa 94... (c/direção hidráulica s/ar condicionado),233
POLIA,33067,7 322 714,Polia anti-vibratória do virabrequim A70 - 72… (6cc) C10 - 72… (6cc) C60 - 72… (6cc) Caravan até 86 Opala até 86,233
POLIA,33070,94 070 381 0066,Polia do virabrequim Blazer/S10 - 00… (c/dh) (c/mt MWM 4.07,233
POLIA,33334,90 409 974,Polia do virabrequim Celta 1.4 01...,233
POLIA,33334E,93 334 794,Polia do virabrequim 02/12 Corsa 1.0/1.4/1.8 02/06 Meriva 1.4/1.8 Montana 1.4/1.8,233
POLIA,33755A,,da Polia da bomba direção hidráulica Celta 01... Corsa 94...,233
POLIA,33154,94 703 818,Polia do virabrequim Agile 10... Cobalt 12... Montana 11... (mt 1.4 flex) 43986 ERR 2220 Polia do virabrequim Blazer S10 TCA),233
POLIA,33334A,90 409 954,Polia do virabrequim Celta 1.0 01... Corsa 94...,233
POLIA,33227,70 670 104,Polia do virabrequim D10/20 - 80… (c/direção hidráulica),233
POLIA,33125,93 375 891,Polia da bomba direção hidráulica Corsa 1.8 8v 02... Meriva 1.8 8v Montana 1.8 8v,233
POLIA,33066B,93 334 794,Polia anti-vibratória do virabrequim (damper) Astra GL/GLS 03/07 Meriva 1.8 16v,233
POLIA,33070B,93 227 515,Polia do virabrequim Blazer 2.2 95/99 (c/dm gasolina) Ipanema 1.8 96/98 (c / d m e c / a c ) K a d e tt 1 . 8 8 9 /95 (c/dm e c/ac) Monza 96... (c/dm) 33334 B 94 700 203 Polia do virabrequim Celta 01... Corsa Classic 10... Prisma 10...,233
POLIA,33245,70 670 160,Polia do virabrequim D20/40 Silverado (mt Maxion S4/S4T),233
POLIA,33125A,,Polia da bomba direção hidráulica Corsa Classic 1.0 VHC-E 09... 03... (c/dir. hidráulica) 04...,233
POLIA,33066A,93 321 372,Polia do virabrequim Astra 99... Blazer 95... 03/04 Vectra 97... Zafira 01...,233
POLIA,33211,70 93 268,Polia do virabrequim Blazer/S10 - 2.5 (mt Maxions),233
POLIA,33217,8 966 797,Polia do virabrequim Chevette 73... Chevy 81... Junior 81... Marajo 83...,233
POLIA,33248,52 277 979,Polia do virabrequim Ipanema/Kadett SLE/GLS/SL/GL/GSI M o n z a 9 1 . .. (c / a r c o n d icionado direção hidráulica) (11),233
POLIA,33756,52 277 452,Polia da bomba direção hidráulica Ipanema 89... Kadett 89... Monza 91...,233
POLIA,33066,24 578 197,Polia do virabrequim Astra 1.8/2.0 99... Vectra 2.0 8/16v Vectra 2.4 16v Zafira 2.0 16v,233
POLIA,33567,12 583 151,Polia do virabrequim Captiva 4cc 2.4 Cobalt,233
POLIA,33334C,90 502 115,Polia anti-vibratória do virabrequim (damper) Corsa 1.0 16v 99... Corsa 1.6 16v 98/01 Tigra 1.6 98/00,233
POLIA,33248A,72 270 894,Polia do virabrequim 89/95 Ipanema/Kadett Monza 2.0 89/95 ( c / a r c o n d ic io n c / d ir e ç ã o h id r á,233
POLIA,10917E,93 330 212,Polia do virabrequim Meriva 1.8 Montana 1.8 (mt flex),234
POLIA,28032A,13810,RBO 003 Polia do virabrequim City 1.5 16v 08… Fit 1.4/1.5 tds,234
POLIA,29154,2312 404 025,Polia do virabrequim Cerato 1.6 16v HB20 1.6 16v 12... Soul 1.6 16v 04...,234
POLIA,29023,2312 936 000,Polia do virabrequim HR tds (c/ar condicionado) KIA MOTORS,234
POLIA,33533,93 226 505,Polia do virabrequim Omega 2.2 93... (c/ar condicionado),234
POLIA,28144,13810,RNA A02 Polia do virabrequim Civic 1.8 05...,234
POLIA,29024,2312 942 070,Polia do virabrequim 04... Galloper até 00 H1 tds H100 GLS HR Porter até 04 IVECO,234
POLIA,29023D,OK72C 11401,D Polia anti-vibratória do virabrequim (damper) Besta GS 3.0 97/04 Bongo K2700 2.7/3.0 97/04 (11),234
POLIA,33533A,12 565 992,Polia anti-vibratória do virabrequim (damper) Omega CD 3.6 24v 05/06 HYUNDAI,234
POLIA,29024A,,Polia do virabrequim Galloper 00… (diesel) HR abr-09…,234
POLIA,11323A,504 012 367,Polia do virabrequim Daily II Daily III,234
POLIA,29023B,2312,34A 700 Polia anti-vibratória do virabrequim (damper) Bongo K2500 13/16 Sorento 2.5 02/10 (mt D4CB/CRDI,234
POLIA,33006,93 350 586,Polia anti-vibratória do virabrequim (damper) V6 S10 EFI 2.2 07/11 S10 MFI 2.4 12... Trailblazer MFI 2.4 4cc 15... 11001 Polia anti-vibratória do virabrequim (damper) Azera 2.4 08/10 Sonata 2.0/2.4 04/06,234
POLIA,29158,2312 404 025,Polia do virabrequim HB20 JEEP,234
POLIA,29023C,2312,34A 020 Polia anti-vibratória do virabrequim (damper) Bongo K2500 13/16 Sorento 2.5 02/10 diesel) (mt D4CB/CRDI,234
POLIA,29025,2312 423 772,Polia do virabrequim Azera tds Elantra 2.0 06/10 i30 tds Santa Fé 00/09 Tucson 2.0 04/09,234
POLIA,29023B,2312,34A 700 Polia anti-vibratória do virabrequim (damper) HR 2.5 16v 13/16 (mt D4CB/CRDi),234
POLIA,11001,,BG 5T 6316 AA Polia anti-vibratória do virabrequim (damper) Compass 2.4 07... (MK49) Patriot 2.4 07... (MK74) 29025 2312 532 000 Polia do virabrequim Cerato 2.0 tds Soul 2.0 tds Sportage 2.0 tds diesel) Spectra 2.0 tds Sorento 2.0 Tds,234
POLIA,28032,13810,PWA 003 Polia do virabrequim City 1.5 16v 08... Fit 1.4/1.5 tds,234
POLIA,29025A,2312,43C 100 Polia anti-vibratória do virabrequim (damper) Azera 3.3/3.5/3.8 Sonata V6,234
POLIA,29023C,2312,34A 020 Polia anti-vibratória do virabrequim (damper) HR 2.5 16V 13/16 (mt D4CB/CRDi),234
POLIA,43421,31 102,Polia do virabrequim F75/Jeep Rural,234
POLIA,11001,,Polia anti-vibratória do virabrequim (damper) Mangentis 2.0 Optima 2.0 06/08,234
LAND MERCEDES,29322,2312 423 772,Polia do virabrequim Sportage 2.0 16v,235
LAND MERCEDES,39018,166 030 0303,Polia do virabrequim Classe A 160/190,235
LAND MERCEDES,45014,,MD 035781 Polia do virabrequim Lancer 1.8 16V Pajero IO 1.8 16V Pajero TR4 2.0,235
LAND MERCEDES,45179,,MD 368 263 Polia do virabrequim AILOP Pajero Full 2.8 (mt 4M40),235
LAND MERCEDES,46023,123,03EB 70B Polia do virabrequim Frontier SEL 2.5 Frontier D40 2.5 Navara 2.5 03/08 Pathfinder 06/10 234,235
LAND MERCEDES,33211,70 93 268,Polia do virabrequim Sprinter tds,235
LAND MERCEDES,45015,,MD 360 052 Polia do virabrequim (sobrepolia do condicionado) L200 HPE 16V,235
LAND MERCEDES,45179A,,ME 202 491 Polia do virabrequim 92/99 Pajero Full 2.8 Pajero Sport 99/08 (mt 4M40/4M40T),235
LAND MERCEDES,46023A,123,035X 00A Polia anti-vibratória do virabrequim (damper) Frontier 2.5 16v 03/08 (diesel mt 144cv 04/10 163cv/172cv),235
LAND MERCEDES,29025A,2312,43C 100 Polia do virabrequim Sorento V6,235
LAND MERCEDES,43986,,ERR 2220 Polia do virabrequim Sprinter 310/312 94/99 (c/mt Maxion 2.5 HS/HSD),235
LAND MERCEDES,29024,2312 942 070,Polia do virabrequim ar L200 GL/GLS 97...,235
LAND MERCEDES,45179B,,MD 141 468 Polia do virabrequim 00/02 Pajero Full 3.0/3.5 12v até 99,235
LAND MERCEDES,46088,123031,KCOA Polia anti-vibratória do virabrequim 10... Livina 1.8 16v Sentra 2.0 16v Tiida 1.8 16v 09...,235
LAND MERCEDES,45015A,,MD 050355 Polia do virabrequim L200 GL até 03,235
LAND MERCEDES,45179C,,MD 368 262 Polia do virabrequim Pajero Full/Sport 3.0/3.5 24v PEUGEOT 10... 07/16,235
LAND MERCEDES,43986,,ERR 2220 Polia do virabrequim Defender Discovery Range Rover Classic,235
LAND MERCEDES,45649,1104,A 102 Polia anti-vibratória do virabrequim (damper) ASX 2.0 10... Lancer 2.0 07... Outlander 2.0/2.4 12... 29024 A 374 4233 Polia do virabrequim L200 Sport 03... (c/motor HPE) Pajero 00… (diesel) Pajero Sport 2.5 NISSAN,235
LAND MERCEDES,47030,,Polia da bomba direção hidráulica 206 (s/ar cond. (11),235
LAND MERCEDES,29023,,Polia do virabrequim Galloper V6 3.0 Pajero V6,235
LAND MERCEDES,43015B,1104,A 024 Polia do virabrequim L200 - 3.2 (diesel) Pajero Triton 3.2 (diesel) 00…,235
LAND MERCEDES,33070,123 033,S 500 Polia do virabrequim Frontier X-Terra (mt MWM 4.07,235
LAND MERCEDES,11323,0515,N2 da Polia do virabrequim DHB) Boxer 2.8 D 99... Boxer 2.8 TD 99... Boxer 2.8 HDI,235
POLIA,11323B,0515,T4 Polia do virabrequim Boxer 2.8 HDI (c/ar condicionado),236
POLIA,25074A,0515,N3 Polia do virabrequim 206 - 2.0 00/10 206 SW 2.0 00/10 3 0 7 - 2. 0 1 6 v 0 3 0 7 S W 2 . 0 0 0 406 - 1.8/2.2 16v 607 - 2.0/2.2 16v 806 - 2.0 16v 00/03 807 - 2.0/2.2 16v 48103 Polia do alternador Master 16V 06/12,236
POLIA,48072,8200 458 960,Polia do virabrequim Espace 2.0 96/00 Grand Espace 2.0 Laguna 2.0 94/00 Laguna Nevada 2.0 Megane 2.0 8v 95/03 Megane Classic 2.0 Scenic 2.0 8v 96/99 Trafic 2.0 (c/inj. eletrônica),236
POLIA,48071A,8200 802 666,Polia do virabrequim Master 2.5 10... (c/ar condicionado),236
POLIA,25074B,0515,J3 Polia do virabrequim 00/14 Partner,236
POLIA,25134A,0515,T2 Polia do virabrequim 0 / 08 208 (mt THP) / 0 8,236
POLIA,48104,7700 110 616,Polia do alternador Renault c/motor 1.4/1.6 8/16v,236
POLIA,46088,123031,KCOA Polia antivibratória Virabrequim 98/00 Fluence 2.0 16v 95/00 11/16 96/02,236
POLIA,48101,392 683,Polia do virabrequim Megane 1.6 8v (11),236
POLIA,25134,0515,S1 Polia anti-vibratória do virabrequim (damper) 206/207 - 1.4,236
POLIA,25073,0515,H6 Polia do virabrequim (c/ressalto) 306 - 1.8/2.0 93/01 306 Break 1.8 306 Cabriolet 1.8 405 - 1.6/1.8 94/95 405 Break 1.6 48178 Polia da bomba direção hidráulica Clio 01... L o g a n 0 7 .. . (K4M) S a n d e r o 0 7 ...,236
POLIA,48070,8200 386 453,Polia do virabrequim Laguna 2.0 16V Megane 2.0 16V Scenic 2.0 16V,236
POLIA,48101A,386 453,Polia do virabrequim Megane 2.0 16v,236
POLIA,25107,0515,R1 Polia do virabrequim 8v 04... 206 - 1.6 16v,236
POLIA,25073A,0515,K6 Polia do virabrequim 306 - 1.8 16v 94/97 306 - 2.0 16v 94/01 3 0 6 - 1 .8 / 2 . 0 1 6 v A v e c H a y o n 9 3 / 0 97/02 306 Break 1.8 16v 94/02 306 Cabriolet 1.8 405 - 1.6/1.8 16v 92/96 405 Break 1.6 16v 47031 8200 113 340 Polia do virabrequim Clio II 1.0 00/12 (D4D) Kangoo 1.0 00/10 L o g a n 1 .0 0 7 / 1 0 S a n d e r o 1 .0 1 6 v 0 7 ( c / a r c o n d ic i o n a d o direção hidráulica),236
POLIA,48070A,8200 619 927,Polia do virabrequim Laguna 2.0 16v Megane 2.0 16v Scenic 2.0 16v,236
POLIA,48074,,RE 003 549 Polia do virabrequim Trafic (gasolina/diesel),236
POLIA,47031,0515,P4 Polia do virabrequim 206 - 1.0 16v (c/ar condicionado) (c/direção hidráulica) RENAULT 1 97/02 94/02 94/95 92/96 48073 8200 392 683 Polia do virabrequim Clio 1.4/1.6 16v 99/10 Kangoo 1.6 16v 02/10 Laguna RTE/RXE (D4D) Megane RSI/RTE/RXE ( D 4 D) 1 . 4 / 1 .6 1 6 v 9 8 /1 / 1 2 M e g a n e R S I / R X E e 1 . 6 1 6 v 9 9 / 0 2 Scenic 1.4/1.6 99/10,236
POLIA,48071B,8200 805 671,Polia anti-vibratória do virabrequim Master 13... 00… 10… 10… TOYOTA,236
POLIA,25074,0515,R8 Polia do virabrequim 206 - 1.1/1.4 /1.6 2 0 7 - 1.4 / 1 .6 1 6 v 2 0 7 S W 1 . 4 0 7 .. . 307 - 1.6 16v 07… 307 SW 1.6 16v 02/03 Partner 1.6 16v 00… 48102 000 BL 1515 Polia do alternador Clio/Duster/Megane Sandero tds 1.6,236
POLIA,48073A,8200 772 726,Polia do virabrequim Clio 1.4/1.6 16v Grand Scenic 1.6 98/10 Logan/Kangoo Kangoo Express 0 M e ga n e II 1 .4 / 1 /RXI Sy m b o l 1 .6 1 6 v Thalia/Twingo 48071 8200 802 664 Polia do virabrequim Master 2.5 tds (c/ar condicionado),236
POLIA,58020,13470 22021,Polia do virabrequim Corolla/Fielder 1.8 16v 02/10,236
TROLLER,58122,13470 37041,Polia do virabrequim Corolla 1.8 11/16 Prius 1.8 10/15,237
TROLLER,33211A,,BG 5T 6316 AA Polia do virabrequim Troller T4,237
TROLLER,22229B,,Polia do ar condicionado (adptação) Gol tds,237
TROLLER,20534,056 121 031,Polia bomba d’água AILOP Parati até 85 Passat até 85 Voyage até 85,237
TROLLER,21445,,Polia da hélice Gol/Saveiro 80... (refrigerado a 236,237
TROLLER,58021A,134 0801 020,Polia do virabrequim Hilux SW4 2.5/3.0 KD 05... (mod. Pitbull) VOLKS,237
TROLLER,22229C,,Polia do ar condicionado (motriz) Gol/Parati Saveiro 1.0 8v (c/motor AT),237
TROLLER,20534A,026 121 031,Polia bomba d’água Parati 85/94 Passat 85/94 Voyage 85/94,237
TROLLER,20137,038 105 243,M Polia do virabrequim Amarok 2.0 TDI ar),237
TROLLER,58021,134 0854 090,Polia do virabrequim Hilux 2.8 até 01 SR5 - 2.8 até 01 SRV 3.0 aspirada até 04 (c/mt diesel),237
TROLLER,20547,040 903 109 1,Polia do alternador Brasilia/Kombi Sedan/Variant (refrigerado a,237
TROLLER,22229D,,Polia do ar condicionado (motriz) Gol/Parati Saveiro 1.0 16v (c/motor AT),237
TROLLER,20135,030 145 269,A Polia da bomba direção hidráulica Fox (bomba ZF/DHB),237
TROLLER,20186,,06A 105 243 E Polia virabrequim Bora 2.0 01/11 Golf 2.0 00/04 Jetta 2.0 11/17 Passat Alemão 06/11 New Beetle 2.0 00/10 Polo Sedan 2.0 03/15 Variant Alemã 06/11,237
TROLLER,58021B,134 0867 020,Polia do virabrequim Hilux 3.0 01/04 (mt 1ZKT/1KZTE),237
TROLLER,20547A,040 903 109 6,Polia do alternador (aletada) Brasilia/Kombi tds Sedan/Variant ar) (refrigerado a,237
TROLLER,21936,029 121 031,Polia bomba d’água Gol/Parati/Voyage Saveiro tds 89/93 BX 1.0/1.6 (c/motor AE),237
TROLLER,22228,481 452 551 1,da Polia da bomba direção hidráulica Gol/Parati/Saveiro 1.0/1.6/1.8 até,237
TROLLER,20140,030 105 255,K Polia do virabrequim Crossfox Fox Golf V 99… Polo 02… Spacefox,237
TROLLER,22229,,Polia do ar condicionado Gol 1.0 8V tds (c/motor AT) ar),237
TROLLER,21936A,048 121 031 1,Polia bomba d’água Gol/Parati/Quantum Santana/Saveiro (c/motor AP),237
TROLLER,22228A,048 145 155 1,da Polia da bomba direção hidráulica Gol/Parati/Saveiro 1.0/1.8 96... 96,237
TROLLER,20140A,030 105 255,P Polia virabrequim Fox 1.0/1.6 07... Gol/Saveiro Voyage G5 tds 1.0/1.6 08... (c/ar condicionado) (11),237
